Question,Answer
"Of carnivore, herbivore or omnivore, the word that describes the 80' long, 40' tall brachiosaurus",herbivore
The Tazetta type of this flower inspired the Greek myth about a boy who wasted away from unsatisfied desire,Narcissus
"Brevard, Manatee, Citrus",Florida
"Your poodle will look pretty in a pink hoodie that says ""Juicy Girl"" from this fashion line",Juicy Couture
In 1989 this Missouri Democrat became House Majority Leader,Dick Gephardt
"The Times noted the first of these shops to open in Moscow, in 2007; a venti mocha went for 230 rubles, or $8.96",Starbucks Coffee
"Referring to its long forelimbs, the name Brachiosaurus comes from the Greek for this ""lizard""",arm
"It sounds redundant, but New Hampshire's state flower is the purple this",lilac
"Coffey, Bourbon, Archinson",Kansas
"Attention, Mr. Big: this actress has been bitten by the fashion bug, so she has her own clothing line, called Bitten",Sarah Jessica Parker
In 2007 this Indiana senator surprised his fellow Republicans with a floor speech for a course change in Iraq,Dick Lugar
"The Times said in 2007 that August's ugly job market turn could be signaling one of these, the first since 2001",a recession
The Brachiosaurus did its dino thing on Earth during the latter stages of this period from 200 to 150 million years ago,Jurassic
"Seen here, these flowers were named for a German botanist",zinnias
"Queen Anne's, Saint Mary's, Anne Arundel",Maryland
"I need a messenger-god to pick up some scarves at this store at 24, Faubourg Saint-Honore",Hermes
"In 1995 this ""military"" man became House Majority Leader",Dick Armey
Times Business viewed skeptically Rep. John Dingell's proposed anti-global warming tax on this element,carbon
"Brachiosaurus fossils have been found in Portugal, Colorado & near Dar Es Salaam in this African country",Tanzania
The common wildflower Chrysanthemum leucanthemum is better known as the ox-eye type of this flower,a daisy
"Columbia, Ferry, San Juan",Washington
"Alexander McQueen named a chic handbag for this blonde who gave me ""vertigo"" when I saw her in ""Picnic""",(Kim) Novak
In 2007 this Illinois Democrat became the Senate Majority Whip,Dick Durbin
In Oct. 2007 Times Business reported this British band would let fans name their price to download the new album,Radiohead
"Courtesy of the Field Museum of Natural History, a Brachiosaurus skeleton is mounted in this Midwest airport",O'Hare
These tropical flowers seen here are commonly called frangipani when perfume is derived from them,plumeria
"A German master: ""From My Life: Poetry and Truth"" (1813)",Goethe
"From the '60s to the mid-'80s, he had 19 second-place finishes in major tournaments (he won 18)",(Jack) Nicklaus
"A velar consonant, like the first sound in ""good"" or ""king"", applies the tongue to the soft this",the palate
This U.S. political party at gp.org had 46 of 179 candidates win office in 2005,the Green Party
"Jean-Paul Sartre was ""the father of"" this movement",existentialism
"The volume of the Mississippi is doubled when this ""stately"" river flows into it at Cairo, Illinois",the Ohio
"A 4th century A.D. Catholic Patriarch: ""Confessions""",St. Augustine
This AFC team was No. 2 in the Super Bowl from 1991 to 1994,the Buffalo Bills
"This language differentiates front-rounded from back-rounded vowels, as in vu, ""seen"" & vous, ""you""",French
This organization's webpage givelife.org helps you find a blood drive near your ZIP code,the American Red Cross
"Peekaboo, if he's watching you through your window, draw your curtains; he's practicing this",voyeurism
"This almost 1,300-mile-long river forms part of the border between Venezuela & Colombia",the Orinoco
"A psychologist: 1962's ""Memories, Dreams, Reflections""",Carl Jung
"Taylor Hicks won on ""American Idol"" but this No. 2 had 3 songs, including ""My Destiny"", on the Hot 100 charts",Katharine McPhee
"It's a combination of vowels articulated without pause, as in ""mouse""",a diphthong
This council at bbb.org believes most marketplace problems can be solved with self-regulation & education,the Better Business Bureau
This Jewish movement that began in the late 1800s led to the establishment of Israel in 1948,Zionism
It's the longest river on the Iberian Peninsula,the Tagus River
"An American Trappist monk & religious writer: ""The Seven Storey Mountain""",Thomas Merton
"He was the second person into space, but we think of him as our number one",Alan Shepard
"Of the letters in the word ""agency"", the one that represents the most common English sound",E
"Known mainly by its initials, this conservation group uses panda.org as its home address",the World Wildlife Fund (WWF)
"In this 15-letter form of government, the state exercises absolute control over all aspects of life",totalitarianism
This river's 350-foot drop at the Zambia-Zimbabwe border creates Victoria Falls,the Zambezi
"A 19th century essayist: ""Confessions of an English Opium-Eater""",Thomas DeQuincy
This horse finished in second place to Seabiscuit at Pimlico in 1938,War Admiral
"A letter like P or D, where some part of the mouth is blocked off to make the sound, is called this simple word of cessation",a stop
This association at mdausa.org is supporting gene therapy trials to help find a cure,the Muscular Dystrophy Association
...& you shall find that the mystic & guru Nanak founded this religion in the 1500s,Sikhism
North Dakota's highest point is White Butte; its lowest is on this river of another color,the Red River
"He designed S.C.'s State Capitol, burned during the Civil War; his most famous building had burned during the War of 1812",James Hoban
"The name of this Mexican beer means ""crown"" in Spanish",Corona
"This river boat queen is ""rolling, rolling, rolling on the river"" in a CCR song","""Proud Mary"""
Samuel Adams & U.S. President John Adams were related in this way,second cousins
Guinness reports that the highest speed of particles expelled by one of these is 103.6 mph; bless you!,a sneeze
In 2008 she accepted the Republican vice-presidential nomination in St. Paul,Sarah Palin
"The ones for sweetness are up front, while the bitter ones are back here",taste buds
This brand depicts the Colorado Rockies in its logo,Coors
"In 1975 this group informed us: ""I wanna rock and roll all nite and party every day""",Kiss
"Upon hearing gunfire at this town on April 19, 1775, Sam Adams said, ""What a glorious morning for America""",Lexington
"To benefit a children's camp, Ed Jarrett built the tallest one of these, 31 feet 6 inches, at a beach resort in Maine",a sand castle
Former St. Paul teacher Ann Bancroft is the first woman to reach both these extremes by land,the North and South Poles
To make a show of possibly fake friendship is to act all this double-talk term,buddy-buddy
This brand was founded in Amsterdam in 1863,Heineken
"This classic by Chuck Berry says to ""tell Tchaikovsky the news""","""Roll Over Beethoven"""
"Samuel Adams helped write the anti-British narrative that gave this March 5, 1770 riot its name",The Boston Massacre
"Standing over 13 feet tall & weighing over 8,800 pounds, the world's largest ones of these are made by Michelin",(truck) tires
"St. Paul-born Joan Kroc gave her wealth to many causes, including these houses for sick kid's parents",Ronald McDonald Houses
"The ""High Life"" of this beer began in Milwaukee on Dec. 30, 1903",Miller
"She made her Top 40 debut with ""I Love Rock 'n Roll""; many put another dime in the jukebox, baby: it went to No. 1",Joan Jett
In 1775 Gen. Gage offered pardons to all who laid down arms except Adams & this 1st signer of the Dec. of Independence,John Hancock
"Mamma mia! The most expensive this includes pancetta, Fontina cheese & a white truffle paste, all on a thin crust",a pizza
"Back in St. Paul, Charles Schulz had his heart broken by young Donna, who inspired this little ""Peanuts"" siren",the Little Red-Haired Girl (the Little Red-Head Girl accepted)
iPod accessories,earbuds
In the 1880s blue silk ribbons were tied around the necks of bottles of this beer,Pabst
"The third of September was ""the day that my daddy died"" in this No. 1 hit by the Temptations","""Papa Was A Rollin' Stone"""
In June 1776 Adams was selected as Massachusetts' lone delegate to help draft this first U.S. Constitution,the Articles of Confederation
"In 2004 1,100 people, jumping over one another, took part in the largest game of this",leapfrog
Derham Hall High's Heidemarie Stefanyshyn-Piper reached for the stars in 2006 aboard this,the Space Shuttle
This person's job is to mediate between students & a university or between readers & a newspaper,an ombudsman
"Of 1/2 , 1/8 & 1/16",16
It's another day in paradise for his ex after this Genesis drummer paid nearly $47 million to end the marriage,Phil Collins
"Howard Sackler's ""The Great White _____""",Hope
"Huzzah! Hooray! ""B"" is this!",Bravo
"Unlike rabbits, the Crawshay's this digs no burrow & lies in a depression--in the ground, not in its mood",a hare
It means occurring every year,annually
Of 1/3 & 1/4,12
"Now that they're married, people have started calling them Bey-Z",Beyoncé & Jay-Z
"Jason Miller's ""That Championship _____""",Season
"Hello... ello...ello... ello...ello... ""E"" is this",Echo
The 5-inch African Goliath one of these is classified as a scarab,a beetle
Working out with these items seen here won't make you more foolish--it will tone you up,dumbbells
"Of 1/3 ,1/5 & 1/10",30
"Being blonde & beautiful wasn't enough to save the 4th marriage of this supermodel, Billy Joel's ex",Christie Brinkley
"Luigi Pirandello's ""Six Characters in Search of _____""",an Author
"Hey, loverboy! ""R"" is this & ""J"" is this",Romeo & Juliet
"Here, this largest African bovid considers its next move; killing lions is not unusual",a Cape Buffalo
"The third one A.D. began January 1, 2001",millennium
"Of 1/2 ,1/4, 1/5 & 1/10",20
"Acclaimed for ""Away From Her"", this ""Demon Seed"" actress married after 28 years of ""dating"" her new hubby",Julie Christie
"Oscar Wilde's ""A Woman of No _____""",Importance
"""Q"" is this province, eh",Quebec
"These animals, including the vervet type, spend a lot of their day looking through each other's fur",a monkey
The indoor version of this sport debuted at the Olympics in 1964; the beach type debuted in 1996,volleyball
"Of 1/6,1/8,1/12 & 1/24",24
"She & Sean Penn said ""I do"" in 1996 & decided they weren't quite done in 2008",Robin Wright
"Rob Becker's ""Defending the _____""",Caveman
