Question,Answer
Wookiees grunted & Bea Arthur sang in a never-rebroadcast TV special based on this film,Star Wars
"He actually said, ""Take a look at them.  All nice guys.  They'll finish last.  Nice guys.  Finish last""",Leo Durocher
"With an ""E"", it's to shine with a wavering light; without an ""E"", it's a photo-sharing website",Flickr
It's where you'd find the magnificent India Gate seen here,New Delhi
"He's the one you need if anything should happen; he's Justin this, also a container",case
"The cost of a fixed market basket of goods & services purchased by a household is used to calculate this, the CPI",the consumer price index
"First rule of ""Cheers""... never leave ""Cheers"", as this lead actress did in 1987 (does everybody know her name?)",Shelley Long
"""That government is best that governs least"" was said not by Jefferson but by this ""Civil Disobedience"" author",(Henry David) Thoreau
Digital gourmands eat up this Conde Nast website that features recipes from Bon Appetit & Gourmet magazines,Epicurious
The first 2 letters are silent in the name of this capital at the junction of the Mekong & Tonle Sap Rivers,Phnom Penh
"He's unforgivable, intolerable, unpardonable; he's Justin this, from the Latin for ""accusation""",excusable
"This act says, ""Every person who shall monopolize... trade or commerce... shall be deemed guilty of a felony""",the Sherman Antitrust Act
From pigskin to pigtails: NBC ditched the final minute of a 1968 Jets-Raiders game to air this TV movie,Heidi
"In the Bible it's not money itself but this that's ""the root of all evil""",the love of money
It's the American idol-ization of news: visit this site started in 2004 where people can vote on news articles,Digg
This country's capital is called either Abu Dhabi or Abu Zaby,the United Arab Emirates
"He's just bad beyond reform; he's Justin this, from the Latin for ""correct""",corrigible
"Steven Bochco's 1990 experiment; it featured singing murderers, juries & politicians",Cop Rock
"Churchill didn't really call the rule against ending sentences with these ""nonsense up with which I will not put""",a preposition
In 1969 this precursor to the Internet first linked 4 educational institutions,ARPANET
This Tanzanian capital contains a word used in a common Muslim greeting,Dar es Salaam
"He's immune from error, like the pope when he speaks ex cathedra; he's Justin this",fallible
"History was made on December 1, 1955 when bus driver James Blake called the police & had this person arrested",Rosa Parks
"At the start of the game Diplomacy, France controls 3 supply centers: Paris, Brest & this port",Marseille
"Of golfing with this president, Bob quipped, ""It's hard to play a guy who rattles his medals while you're putting""",Eisenhower
In 1851 Harriet Beecher Stowe began serializing this,Uncle Tom's Cabin
Kobe,Japan
A crimson toboggan,a red sled
It's the phenomenon being signed here,a rainbow
"Each army unit is represented by a cannon; each fleet unit, by this, also the name of a different game",a battleship
"After playing golf with this president: ""He hit a birdie--and an eagle, a moose, an elk, an aardvark...""",Gerald Ford
"He began serializing his ""Child's History of England"", but he's a bit better known for ""Great Expectations""",Charles Dickens
Hereford,England
A cobalt Native American boat,a blue canoe
The Beatles' Rocky knows the sign for this animal,a raccoon
Turkey is one of the 7 great powers players may represent; the game is set just before this war,World War I
"""It's so cold"" in this city ""that politicians have their hands in their own pockets""","Washington, D.C."
Herman Melville's good buddy Nat Hawthorne published this novel about a creepy old mansion,The House of the Seven Gables
Zebu (aka Brahman),India
Licorice eaten to satisfy hunger between meals,a black snack
You'll find this word in an Edgar Allan Poe title,a pendulum
"On the Diplomacy board, this country in the middle of Europe is considered impassable",Switzerland
"Bob said this guy was going to name ""2 mil. Communists, he just got his hands on the Moscow telephone directory""",Senator McCarthy
"English poet & critic John Ruskin published the 1st volume of ""The Stones of"" this decaying & sinking Italian city",Venice
Angus,Scotland
An ivory paper toy that flies in the wind,a white kite
This area of land with a specific use is of grave importance,graveyard (cemetery)
"The game is based on making & breaking these, such as the triple one that in real life united Italy, Germany & Austria",alliances
"Bob said, ""No one"" of these ""can fool all of the people all of the time. That's why we have two""",political parties
"In ""Casa Guidi Windows"", written while she & hubby Bob lived abroad, she counted the ways she loved Florence",Elizabeth Barrett Browning
Holstein,the Netherlands
A coffee-colored tiara,a brown crown
Here is the sign for this geometry term,a perpendicular
"This department suggests reading ""Ghost Wars"" & Newsweek if you want to be a foreign service officer",the State Department
"George McFly, Dr. Emmett Brown, Biff Tannen",Back to the Future
Thomas Savery's contribution to British history was patenting the first of these engines in 1698,a steam engine
"According to the ballad, ""'Twas on the Illinois central that"" this engineer ""won his fame""",Casey Jones
"In China this practice, zhen ke, dates back 4,000 years; today it's mostly used there for surgical analgesia",acupuncture
Ben Bernanke earned his Ph.D. in this from MIT,economics
A marsupial might know this word for a diplomatic mailbag,a pouch
"Bishop, Ripley, Rebecca ""Newt"" Jorden",Aliens
"After WWII hundreds of thousands with nowhere to go lived in DP camps, short for this",displaced person
Since 1718 this pirate's ghost has been haunting Pamlico Sound searching for his missing head,Blackbeard or Edward Teach
"In 1842 Crawford Long first used anesthetic in surgery, allowing his patient to sniff this gas, C4H10O",ether
It's the specialty that deals with women's health & diseases,gynecology
NYC councilman Eric Gioia says 10 U.N. missions owe the city $8 million in these,parking tickets
"Ellis ""Red"" Redding, Andy Dufresne, Warden Norton",The Shawshank Redemption
In the 17th c. each member of the Polish legislature had this power & could defeat any measure & end the session,a veto
This Texas cowboy spent his early years running with a pack of coyotes & howling at the moon,Pecos Bill
"First mentioned in Genesis, it's the only surgical procedure clearly described in the Bible",circumcision
This period in American history lasted from 1865 to 1877,Reconstruction
"Criminals, don't try fleeing to Malta, whose government signed this type of treaty with the U.S. May 18, 2006",extradition
"Dean Keaton, Fred Fenster, Roger ""Verbal"" Kint",The Usual Suspects
"After a 1547 victory over Protestant armies, Emperor Charles V said, ""Veni, vidi, Deus vicit"", meaning this","""I came, I saw, and God conquered"""
Old Stormalong soaped his ship to squeeze through the English channel; the soap rubbed off on these cliffs,the Cliffs of Dover
"Early Egyptian physicians diagnosed & inspected patients by palpation, examination by this sense",touch
"In this French-named art form, paper cutouts are used to cover a flat surface, then varnish is applied",decoupage
Henry Kissinger's practice of zipping between Mideastern capitals for talks was known as this type of diplomacy,shuttle
"Jules Winnfield, Butch Coolidge, ""The Wolf""",Pulp Fiction
"Germany's worst terrorist gang finally disbanded in 1998, though Baader died in 1977 & this co-leader in 1976",Ulrike Meinhof
"In Native American culture, these mythical birds flashed lightning from their eyes & caused storms with their wings",thunderbirds
19th c. physician William Little first described this disorder caused by brain injury before or soon after birth,cerebral palsy
For 2008 the Grammys added a new category to honor cajun & this style of music,zydeco
"The libretto for Haydn's oratorio ""The Creation"" was based on this epic English poem",Paradise Lost
"Don't cry for her: she won a Golden Globe for ""Evita""",Madonna
"Ancient Greek historian Herodotus said, ""Egypt is the gift of"" this river",the Nile
Ben Franklin was 70 years old when he signed this document in 1776,Declaration of Independence
"This U.S. travel document usually has 24 pages, but a 48-page one is available for frequent travelers",passport
"When you ""hit"" this ""bone"", the ulnar nerve creates the ""unamusing"" sensation in your elbow",humerus
"In most states, this holiday is observed on the last Monday in May",Memorial Day
"This singer, seen here in concert, is the subject of a 1997 film:",Selena
The section of this river near London Bridge is called the Pool,the Thames
"These establishments nicknamed B&B's don't always have private baths, so inquire in advance",bed & breakfasts
"Term for a group of nerves; among the most famous is the ""solar"" one",plexus
"Named for its surveyors, this ""line"" was once considered the boundary between slave & free states",Mason-Dixon Line
"Her mother & former partner, Naomi Judd, has sung harmony on some of her solo albums",Wynonna
"This river has hundreds of tributaries, including more than 200 in Brazil alone",the Amazon
"If you travel by train in this country, you can save money with a Canrailpass",Canada
"As part of his ""drill"", this doctor often anesthetizes the mandibular & lingual nerves",dentist
He's Kirk's kid,Michael Douglas
"This star of ""Moesha"" shares her name with a potent potable she's too young to drink",Brandy
The basin of this sacred river in India lies between the Himalayas & the Vindhya range,the Ganges
Fodor's suggests carrying this common seasoning if you think you'll encounter leeches,salt
The olfactory nerve is the nerve of this sense,smell
"He monkeed around with Davy Jones, Peter Tork & Mike Nesmith",Micky Dolenz
"""Gypsies, Tramps and Thieves"" was her first solo No. 1 hit",Cher
"The longest river west of the Rockies, it enters Mexico near Yuma, Arizona",the Colorado
This company was the first to offer travelers cheques for two,American Express
"Running from the lower back down the leg, the sciatic nerve holds this distinction among the body's nerves",the longest nerve
