Question,Answer
Tillamook is an American variety of this British cheese,cheddar
Wham-O introduced this in 1957 as the Pluto Platter,a Frisbee
"In this Tom Robbins novel, Sissy Hankshaw is born with enormous thumbs & hitchhikes across America",Even Cowgirls Get the Blues
"This great 1930s choreographer ended his career in 1962 with a circus flick, ""Billy Rose's Jumbo""",Busby Berkeley
The King James version of the Bible is first published,the 17th century (1611)
Pat Garrett is one of the roles in this American ballet,Billy the Kid
"This blue cheese comes from a village near the vineyards of Sauternes, its classic companion",Roquefort
Harlem's famed Apollo Theater originally featured this bawdy type of entertainment,burlesque
One of the 2 Erskine Caldwell novels of the 1930s that were censored for their portrayals of poor whites,Tobacco Road (or God's Little Acre)
"Her many costume designs include the sarong worn by Dorothy Lamour & Redford & Newman's suits in ""The Sting""",Edith Head
Martin Luther is excommunicated,the 16th century (1521)
"This Nijinsky-choreographed ballet has 2 scenes: ""Adoration of the Earth"" & ""The Sacrified""",The Rite of Spring
It's the only British blue cheese that has a certification trademark,Stilton
"These primitive plants are usually grouped according to color: brown, red, blue-green, golden...",algae
"This American's stories like ""Will You Please Be Quiet, Please?"" are in a style some have called K-Mart Realism",Raymond Carver
Alfred Uhry is the only person to win an Oscar for an adaptation of his own Pulitzer Prize-winning play--this one,Driving Miss Daisy
The English defeat a vastly superior French force at Agincourt,the 15th century (1415)
This alliterative Jerome Robbins ballet focuses on 3 sailors on shore leave in New York,Fancy Free
This semi-hard cheese from Italy's Aosta Valley is traditionally dressed in a reddish-brown wax coat,Fontina
"From the Latin for ""messenger"", the highest-ranking diplomatic representative of the pope is a ""papal"" this",nuncio
A memorial window near his grave at Winchester Cathedral was a gift from the fishermen of England & America,Izaak Walton (author of The Compleat Angler)
"In addition to writing operettas with Sir William Gilbert, he also composed the hymn ""Onward, Christian Soldiers""",Arthur Sullivan
Identical-looking boys trade places & a wacky mix-up ensues in this 1881 Twain novel,"""The Prince and the Pauper"""
"Steve Young (B.S. '83, J.D. '94)",Brigham Young University
"""Sisters"" actress Kurtz sashays down the aisle with ""Dirty Dancing"" Patrick & becomes...",Swoosie Swayze
"Once he could be heard every weeknight announcing ""Heeeeeeere's Johnny!""",Ed McMahon
It's the only Zodiac sign represented by an animal with a stinging tail,Scorpion
"On the first day of its publication in 1859, all 1,250 copies of his ""On the Origin of Species"" sold out",Charles Darwin
"In the ""Continued"" story of this fairy tale character, the Princess tells him, ""Stop sticking your tongue out like that""","""The Frog Prince"""
James Meredith & Trent Lott,University of Mississippi
"If the queen of daytime talk married the ""Seven Spiritual Laws"" author, she'd have this rhyming name",Oprah Chopra
"This former New York City mayor had a cameo role in the movie ""The First Wives Club""",Ed Koch
The Earth probably passed through its tail during its 1910 visit,Halley's Comet
The Westminster Reference Library in London occupies the site where this scientist lived from 1710 to 1725,Sir Isaac Newton
Barbra Streisand directed Nick Nolte in the film adaptation of this novel,The Prince of Tides
Woody Allen (did not graduate),New York University
"Thurman's ""Dangerous Liaisons"" with ""L'Etranger"" Albert turn to wedded bliss & she is...",Uma Camus
"He's won several Emmys for his ""60 Minutes"" reports, including one for his profile of Lena Horne",Ed Bradley
The train feathers of this bird's tail bear large blue & green eyespots called ocelli,Peacock
"At his death in 1902, he left most of his fortune to establish a scholarship program to study at Oxford",Cecil Rhodes
"The song ""Two Princes"" was on this band's ""Pocket Full of Kryptonite"" album",The Spin Doctors
Chester W. Nimitz (Class of '05),U.S. Naval Academy
"Former TV ""Angel"" Smith ties the knot with House Judiciary Chair Henry & takes on this monstrous name",Jaclyn Hyde
"He's credited with directing some of the worst movies of all time, including ""Plan 9 From Outer Space""",Ed Wood
"She ""Tried what she could, as a shepherdess should, to tack"" each tail back to its lamb",Little Bo Peep
In 1876 this prime minister was created Earl of Beaconsfield by Queen Victoria,Benjamin Disraeli
"He won a Tony for producing ""The Pajama Game"" & one for directing ""Cabaret""",Hal Prince
"Stephen Hawking (Ph.D., 1966)",Cambridge
"If ""Sister Act"" star Goldberg wed British actor Peter, known for '60s horror films, she'd be...",Whoopi Cushing
"His ""87th Precinct"" novels include ""Kiss"", ""Widows"" & ""Lullaby""",Ed McBain
"From the Latin for ""to gnaw"", it's the natural process by which material is worn away from the Earth's surface",Erosion
"""Joy to the World"" was a No. 1 hit for this band in 1971",Three Dog Night
"In Dickens' antonymic opening to ""A Tale of Two Cities"", ""It was the spring of hope, it was"" this season ""of despair""",Winter
"In 1960 its Bombay state was divided into 2 states, Gujarat & Maharashtra, to reflect their languages",India
This president was wounded during army action in Algeria in the 1950s,Jacques Chirac
Tectonics studies these rigid pieces of the Earth's crust that cover large areas,Plates
"In 1995 Mary Ramsey replaced her as the lead singer of 10,000 Maniacs",Natalie Merchant
In 1998 Pres. Clinton said America was ending 3 decades of deficits as he welcomed this antonym,Surplus
"The troubadours of the 1100s & 1200s wrote their poetry in Provencal, a dialect of this language",French
This prime minister earned his law degree from Laval University in Quebec City,Jean Chretien
"A coral reef roughly parallel to a shore & separated from it by a lagoon; it may be a ""Great"" one",Barrier reef
"Albums by this band include ""Boy"" & ""Achtung Baby""",U2
"3-letter word whose antonyms include ""ordinary"" & ""even""",Odd
In Belgium dialects of this language include Oost-Vlaams & West-Vlaams,Flemish
This president took power after the 1981 assassination of his predecessor,Hosni Mubarak (of Egypt)
"Also called pergelisol, it's the perennially frozen subsoil of Arctic & subarctic regions",Permafrost
"It's really just Trent Reznor as singer, guitarist & keyboardist for this band",Nine Inch Nails
"Antonyms in the next line of the song heard here (""Karma karma karma karma karma chameleon, you..."")",Come and go
It's the official language of Dominica in the West Indies,English
This president joined the Baath political party at an early age,Hafez al-Assad (of Syria)
It's Charles Frazier's bestseller about a wounded Confederate soldier struggling home,"""Cold Mountain"""
"It's not the building where I keep my Perrier, it's the elevated tract of ground between 2 drainage areas",Watershed
The band Seven Mary Three got its name from motorcycle cop Jon Baker's call number on this '70s TV series,CHiPs
Until 1974 the theory of quarks posited 3 types: strange & these 2 directions,Up & down
"Belorussian is also known by this ""colorful"" name",White Russian
"This president visited the United States October 26 to November 3, 1997",Jiang Zemin
This Roman emperor who succeeded Caligula narrates 2 novels by Robert Graves,Claudius
"First uttered in 1962, this 3-word self-introduction tops Guinness' list of the most famous movie quotes ever","\""Bond, James Bond\"""
"After their second glider crashed at Kitty Hawk, it was back to the drawing board",The Wright Brothers
"Four years before ""Laugh-In"", Jo Anne Worley understudied Carol Channing in this smash hit musical","Hello, Dolly!"
"The first mile of concrete paving was laid in 1909 along this ""Motor City""'s Woodward Avenue",Detroit
"Most of Copenhagen is on the island of Sjaelland, this country's most densely populated area",Denmark
"It's said that a Kansas City madam gave Charles Floyd this nickname, & he hated it","""Pretty Boy"""
They're paired with aches             (5),Pains
"On December 10, the king of Sweden awarded the first of these prizes",Nobel Prizes
"Lainie Kazan not only played a showgirl in this show, she understudied Barbra Streisand",Funny Girl
He's in the record books for making the shortest manned space flight,Alan Shepard
"It's known as ""The Land of the Apennines""",Italy
"In September 1992, Gregory Kingsley, a 12-year-old Florida boy, was granted one of these from his parents",Divorce
A head rest            (6),Pillow
The Spindletop gusher in this state gave Standard Oil a competitor in the new Gulf Oil Company,Texas
"John Cullum of ""Northern Exposure"" understudied Richard Burton in this 1960 musical",Camelot
"The battle in which this ship was nicknamed ""Old Ironsides"" lasted just 25 minutes",The Constitution
"Politically, this country is divided into 7 provinces & Nairobi",Kenya
Sounds of dental drills failed to budge this Branch Davidian leader from his compound,David Koresh
Where floats are flaunted            (6),Parade
"Known by this name, Cornelius McGillicuddy became manager of the Philadelphia Athletics baseball team",Connie Mack
Paul Newman & Joanne Woodward understudied in the original 1953 production of this William Inge play,Picnic
The penny-farthing was an old-fashioned one of these,Bicycle
In October 1956 the international city of Tangier became part of this country,Morocco
In July 1993 the Israeli Supreme Court said John Demyanyuk might not be this infamous guard,"""Ivan the Terrible"""
Election before the election            (7),Primary
Andrew Carnegie sold his steel business to this new company,U.S. Steel
Richard Gere was an understudy in this musical set at Rydell High before he starred in it in London,Grease
It can be a bus for tourists or a private carriage for state occasions,Coach
The Bay of Ancon de Sardinas is shared by Colombia & this neighbor to the south,Ecuador
Collective name given to the group defended by William Kunstler & Leonard Weinglass in 1969 & 1970,"""Chicago Seven"""
