Question,Answer
"In 1999, this 6-year-old Cuban refugee was the subject of a custody battle",Elian Gonzalez
"The theme song to this sitcom said, ""Well we're moving on up, to the east side""",The Jeffersons
"During the summer solstice, modern-day people who act like these Celtic priests hold cermonies at Stonehenge",the Druids
In 1993 chefs from Glasgow's Hilton & others used 80 ox stomachs to make the largest this on record--668 lbs.!  Och aye!,haggis
"A great Greek warrior, or a tendon attached to the heel",Achilles
"In geography, you should know that this South American river has the world's largest drainage system",the Amazon
"In Italian, to wish someone ""buona fortuna"" is to wish them this",good luck
"""Maximus Decimus Meridius... father to a murdered son, husband to a murdered wife, and I will have my vengeance""",Gladiator
"A member of this comedy team, Harpo was a virtuoso on the harp & played it in some of their movies",the Marx Brothers
"Call this company, VZ, if you want to hear me now",Verizon
Einstein published the special theory of this in 1905; the general theory of it was announced in 1915,relativity
"Learn the basics of chemistry, like this chemical formula for water",H2O
"It's the rhyming way you'd say ""please"" to your Spanish-speaking friend",por favor
"""Now... bring me that horizon.  'And really bad eggs.'  Drink up me hearties yo ho""",Pirates of the Caribbean
"Of 7, 47 or 147, the number of strings on a modern pedal harp",47
"Some people said presidential hopeful John Kerry was in bed with this company, HNZ",Heinz
"Rockets produce 7 million pounds of thrust during takeoff of this vehicle, the space transportation system",the Shuttle
"Civics class taught you the Declaration of Independence lists these 3 ""unalienable rights""","life, liberty & the pursuit of happiness"
"As a sign of respect, this word used as a suffix after a Japanese name should never be used after your own",san
"""I remember every detail.  The Germans wore gray, you wore blue""",Casablanca
The harp is a national symbol of this European country & also the name of a popular beer from that country,Ireland
"This company, XOM, is mobile because they're full of gas",Exxon Mobil
"This branch of physics focuses on radioactivity; this type of family has a mother, father & children",nuclear
"Get some Latin under your belt, like amo, amas & this third-person singular form of ""to love""",amat
"Seen here is this word that you should have down cold before visiting Russia, where you'll be downing it cold",vodka
"""I tell you things, you tell me things, not about this case, though, about yourself. Quid pro quo... yes or no, Clarice?""",The Silence of the Lambs
"If you have a drafty house, you can play the Aeolian harp; its strings are sounded not by hands but this",air (or wind)
"This company, TWX, likes initials such as AOL, HBO & TBS",Time Warner
"As you know, Dr., the frontal this in the brain is key to emotion & reason; stay away from the one on the ear this time",lobe
"God willing, you'll learn enough about religion to know this word defined as belief in a single god",monotheism
"""Magandang umaga"", Tagalog for ""good morning"", would come in handiest in this world capital",Manila
"""I know that you & Frank were planning to disconnect me, & that's something I cannot allow to happen""",2001: A Space Odyssey
"In the Bible, this ancient Hebrew king & psalmist played a harp called a kinnor",King David
"This food company, MCD, gobbled up Boston Market & Chipotle Mexican Grill",McDonald's
Among the many movies that have premiered here at Radio City Music Hall was this 1962 film based on a novel by Harper Lee,To Kill a Mockingbird
"A 1984 count reportedly indicated this city's streets contained 927,000 potholes",New York City
"Sybil Williams, Elizabeth Taylor, Elizabeth Taylor, Susan Hunt & Sally Hay",Richard Burton
"Like a boomerang, this tool named ""Mjolnir"" always returned to Thor's hand",the hammer
"While in office, he became 1st president to ride in a car & submerge in a submarine",Theodore Roosevelt
"While a knave with ""K"" is a jack, a nave without the ""K"" is part of this",a church
"Jean Peters & Terry Moore, so Terry claimed",Howard Hughes
"""If you don't have Schlitz, you don't have gusto,"" but you still have this, your gustatory sense",taste
"Of Bingo, Fungo, or Dongo, the one that isn't an African God",Fungo
Guiness says on a calm night in 1966 one of these became largest object ever stolen by one man,a freighter (ship)
"From Latin for ""make it similar"", it's an exact copy or reproduction of a document",a facsimile
Josephine de Beauharnais & Archduchess Marie Louise of Austria,Napoleon
"Memphis is headquarters of this, the world's largest hotel chain",Holiday Inn
"Appropriately named ""instrument"" used by Beethoven to compensate for his hearing loss",an ear trumpet
This drink of the gods on Mt. Olympus was said to resemble red wine,nectar
"Group which topped the country charts with the following song about a truck driver:  [Truck noises] ""Roll on, highway / Roll on along / Roll on, Daddy, 'til you get back home / Roll on family / Roll on crew / Roll on, Mama, like I asked you to do / And roll on eighteen wheeler, roll on / (Roll on!)...""",Alabama
"Literally meaning ""food bet"", it's supplies advanced to a miner in return for shares in profits",a grub stake
"Ballerina Olga Koklova, & then Jacquiline Roque, but not Francoise Gilot, Paloma's mother",Pablo Picasso
It's primarily this area on your tongue which tastes sweet sensations,the tip (the front of the tongue)
"Though the most beautiful Roman goddess, she married the ugliest god, Vulcan",Venus
"In production from 1897 to 1924, this car was nicknamed ""The Tea Kettle""",the Stanley Steamer
The job of a nomenclator,giving names to things
"Jody Wolcott, Joanne Copeland & Joanna Holland",Johnny Carson
"Ancient philosophers reportedly called the senses the ""windows of"" this",the soul
"Ancient Greeks might have asked if you heard the one about Thalia, the muse of this",comedy
"Germany's ""Desert Fox""",Rommel
"RIAA award for sales of 1,000,000 LP's; if solid, it'd be worth over $53,000",a platinum record
"Isaiah quotes the Lord as saying ""Heaven is my throne, &"" this ""is my footstool""",the Earth
# of events in the women's heptathlon,7
San Francisco paper which owns TV station KRON,the San Francisco Chronicle
Only sitcom in which Mary Tyler Moore starred playing a mother,The Dick Van Dyke Show
He became premier of Japan 2 months before Pearl Harbor,Tojo
"It started coming down the cable at one minute after midnight, August 1, 1981",MTV
"Naomi's daughter-in-law, she not only gleaned Boaz's wheat, she married him",Ruth
"It's said after Bob Beamon's 1968 world record, a competitor remarked, ""You have destroyed this event""",the running long-jump
"People's Almanac describes the People's Daily as ""the ultimate voice of authority"" in this country",China
"""Timely"" show which followed ""The Tonight Show"" for the 1st time Oct. 15, 1973 & the last time Jan. 28, 1982",(The) Tomorrow (Show)
Pvt. Eddie Slovik was the only American since the Civil War to be shot for this reason,desertion
"ABC Records, UNI, Impulse!, Decca, Kapp, Coral & Blue Thumb have all been taken over by this label",MCA
"In the King James Bible, ""They shall beat their swords into plowshares &"" these ""into pruninghooks""",their spears
"In 1896 games, only men in the navy of this host country could enter the 100m freestyle for sailors",Greece
The Chicago Daily Defender & L.A. Sentinel are aimed primarily at these readers,blacks
"The 2 network TV series on in Sept. 1986 that had ""Hammer"" in their titles",Mike Hammer & Sledge Hammer!
"Of his 1941 flight to Scotland, Hitler said, ""He is crazy; if he comes back, shoot him on sight""",Hess
"Ecclesiastes says ""A man hath no better thing under the sun than to"" do these 3 ""hedonistic"" things","eat, drink, & be merry"
"As late as the 1930s, teachers of this subject were considered pros & ineligible for the Olympics",physical education
"They call themselves ""The Bible of the garment industry""",Women's Wear Daily
"As an officer, this Soviet WWII hero is said never to have lost a battle",Marshal Georgy Zhukov
"In Genesis, it's to whom God said ""Thou art cursed above all cattle""",the Serpent
"He won the 100m in 1924, & over 50 years later, he ""won"" it again in ""Chariots of Fire""",Harold Abrahams
"As bushido was to 16th century samurai, this was to 12th century knights",chivalry
Trinchera was an organization formed at the University of Havana in 1959 in opposition to this new leader,Fidel Castro
"She sunk her teeth into the role of Jane in 2009's ""New Moon""",Dakota Fanning
"Ideally, witness to this document shouldn't be named in its bequests",a will
Kabul Weekly,Afghanistan
In 2009 New York City leaders gathered to paint the last bit of 200 new miles of these for cyclists,a bike path (or a bike lane)
"A slanderous or defamatory remark, or to spread with a dirty substance",smear
"In Great Britain the youth movement known as the CND is the ""Campaign for Nuclear"" this",disarmament
"This ""The Hangover"" actor has been linked romantically with Renee Zellweger",Bradley Cooper
A target witness is one the government calls before this jury & really wants to indict,the grand jury
Nassau Guardian,the Bahamas
"Unlike a hybrid car, a hybrid bicycle uses no electricity; it combines features of a road bike & this type",a mountain bike
"From Old Dutch, it's the term for the fine black particles in your chimney",soot
"Led by Hans & Sophie Scholl, the White Rose was a group of student rebels fighting against fascism here in 1943",Germany
"Appropriately, this martial arts master's voice is heard in ""Kung Fu Panda"", as the monkey",Jackie Chan
"In olden law, compurgators were these witnesses who swore to faith in the accused, not to knowing the facts",character witnesses
Tabasco Hoy,Mexico
"The Kasai station on this Tokyo transport system has a garage for 9,400 bikes",the subway
"On contact with sulfur, silver develops this discoloration, from the Middle French for ""to dull""",a tarnish
"A Beijing University student, Wu'er Kaixi was one of the main leaders during the bloody suppression at this location in 1989",Tiananmen Square
"In 2009's ""Jennifer's Body"", she played the title cheerleader with an eating disorder--she's a man-eating demon",(Megan) Fox
