Question,Answer
This Swiss worked with Freud from 1906 until 1912 when their beliefs drove them apart,Carl Jung
With pride Satan says they're the 2000 Stanley Cup champs,New Jersey Devils
It's the largest Florida city named after a guy named Andrew,Jacksonville
"After visiting Paris in 1900, Picasso went through the period (1901 to 1904) now dubbed this","""Blue Period"""
"With $6 million in 1977, Steve Cauthen led the money winners in this profession",Jockeys
It's the first amendment to the U.S. Constitution that mentions religion,First Amendment
From 1957 to 1971 this was the last name on the door of the office of the president of Haiti,Duvalier
"On July 23, he became only the second American to win the Tour de France in consecutive years",Lance Armstrong
This capital of the Greek department of Dodecanese is on the island once home to a colossus,Rhodes
This new work at the 1937 Paris International Exhibition showed Picasso's loathing of fascism for all to see,"""Guernica"""
Othello could tell you that envy is a synonym for this green-eyed monster,Jealousy
"Since 1970, the general synod has governed this church of England",Church of England (Anglican)
"On Jan. 18, 1912 he & his men discovered the flag left behind by Roald Amundsen at the South Pole",Robert Scott
She dispatched sister Serena at Wimbledon & went on to defeat Lindsay Davenport for the title,Venus Williams
"Napoleon would have disliked this original name of Austin, Texas",Waterloo
"This political pundit seen here wrote the biography ""Picasso:  Creator and Destroyer""",Arianna Huffington
It's the small sail in front of the main sail,Jib
"On June 5, 2000 Air Canada began nonstop service from this California city to Ontario, Canada","Ontario, California"
In 1907 she opened her first Casa Dei Bambini,Maria Montessori
This manager who won World Series in both leagues entered baseball's Hall of Fame,"George ""Sparky"" Anderson"
"This state capital located on Crow Creek has a ""C"" name also, the name of an Indian tribe","Cheyenne, Wyoming"
"Originally a brand of absinthe, Pablo put a bottle of it in a 1912 work, & it put the work on a special edition label",Pernod
"Mais Oui!  It's the first name of the Baker seen here, who was very popular in Europe",Josephine Baker
In the U.S. this society sponsors the National Geography Bee,National Geographic Society
The Houston Ballet's sexy new ballet about this queen features a bathtub scene & an orgy (you bet your asp!),Cleopatra
"Her TV roles include lifeguard C.J. Parker & ""V.I.P."" Vallery Irons; on film she was Barb Wire",Pamela Anderson Lee
In 1721 Dr. Zabdiel Boylston of Boston gave the first inoculations in America against this disease,Smallpox
"Salute, or call out to get a cabbie's attention",Hail
"When washing a cashmere sweater, you won't wreck it with this fine fabric cleaner from Reckitt & Colman",Woolite
"The British Conservative Party launched a campaign to ""keep"" this instead of adopting the Euro",Pound
"""The Concert"" is a humorous ballet danced to music by this Polish-French composer, including the ""Minute Waltz""",Frederic Chopin
"Before he was Dharma's Greg, he co-starred in the 1994 Whit Stillman film ""Barcelona""",Thomas Gibson
"In 1724, at the request of the Penn. governor, he went to London to complete his training as a printer",Benjamin Franklin
"To fall in great quantities, like confetti in a parade",Rain
This Scottish town that gave its name to a swirling pattern was an early cashmere-weaving center,Paisley
"They're scheduled to be the last 2 states to get their own quarters, in 2008",Alaska & Hawaii
"[Hi, I'm Michael Feinstein here at the Hollywood Bowl]  In 1932 the ballet ""Elysia"" was commissioned by the Hollywood Bowl in celebration of this sports event",Summer Olympics (in Los Angeles)
"She played Craig T. Nelson's daughter on the '80s series ""Call to Glory"" before ""Leaving Las Vegas""",Elisabeth Shue
In February 1733 he & over 100 colonists landed at Yamacraw Bluff  in what is now Georgia,James Oglethorpe
To overwhelm with flattery or insincere talk,Snow
"This term for a now-fashionable type of cashmere or garments made from it, comes from Persian for ""wool""",Pashmina
This monetary unit of Angola shares its name with an African-American holiday,Kwanza
"This Russian-born American choreographer collaborated with Stravinsky on the complex 1957 ballet ""Agon""",George Balanchine
Ashley Judd spent several seasons playing Swoosie Kurtz' daughter on this series,Sisters
In 1619 this first elected legislative assembly in America met in Jamestown,House of Burgesses
"Frost a cake, or clinch a victory",Ice
Cashmere is often called the 2nd-finest wool behind that of this animal related to the llama & alpaca,Vicuna
"Those ""crazy"" Canadians use this common nickname for their $1 coin, seen here",Loonie
"He choreographed ""The Cage"", a ballet about predatory female insects, 6 years before ""West Side Story""",Jerome Robbins
"Jennifer Saunders was in ""Space World"" & played Edina on this sitcom about 2 spicy British women",Absolutely Fabulous
In 1751 George Washington made his only trip abroad to Barbados with this older half-brother,Lawrence Washington
"To face, as property does on a lake",Front
Fashion writers have given Italian designer Laura Biagiotti this royal title,"""Queen of Cashmere"""
"China's basic currency unit, it began as a silver coin but now usually circulates as paper",Yuan
He joined the London Missionary Society in 1838; after graduating medical school in 1840 he hoped to be sent to China,David Livingstone
It's the capital of Jordan,Amman
"Books bearing his name include his ""Police Blotter: Real-Life Crime Headlines from the Tonight Show""",Jay Leno
"It's a figure of menace, especially to children, not a guy who loves to dance",Boogieman
"When Marconi transmitted the letter ""S"" across the Atlantic in 1901, it was in this form",Morse code
"Water Works, Luxury Tax, Short Line",Monopoly
"If jazz singer Fitzgerald married the evil empire's Darth, she'd be...",Ella Vader
"This country controls the eastern half of Tierra del Fuego, largest island in an archipelago of the same name",Argentina
"Harvard shrink Dr. Alvin Poussaint wrote the afterword to this TV dad's ""Fatherhood""",Bill Cosby
1962 would have followed 1914 & 1939 in the sequence if this had resulted from the Cuban Missile Crisis,World War III
From 1951 to 1953 he was the Swedish delegate to the U.N.,Dag Hammarskjold
"Right foot yellow, left hand blue (oops...excuse me)",Twister
French designer Chanel's marriage to punker Iggy would make her...,Coco Pop
"Morocco, Mali & Tunisia border this country",Algeria
"This Wayans brother, once Homey the Clown, offers his comic take in ""Bootleg""",Damon Wayans
Imaginary thought in the title of the following show tune,"""The Impossible Dream"""
This 1939 Ford model resulted from Edsel Ford's wanting a luxury car like they had in Europe,Continental
"The wrench,  the kitchen, Colonel Mustard",Clue
"If actress Weld wed former Indiana basketball coach Bobby, she'd be...",Tuesday Knight
"In the summer residents of this capital city suffer through the ""nefos"", a type of smog",Athens
"Counterculture comic who favored us with his ""Brain Droppings""",George Carlin
Seen here under a Seattle bridge is a depiction of one of these creatures,Troll
"Lady Amalia, the wife of this discoverer of penicillin, was a member of Greece's parliament",Sir Alexander Fleming
"Letter tiles, triple word score, double letter score",Scrabble
"If supermodel Klum catwalks down the aisle with ""Tiny Bubbles"" singer Don, she'd be...",Heidi Ho
In the 1970s this Scottish fishing port became the center of the North Sea oil industry,Aberdeen
"The comic & actor seen here, he wrote a conspiracy book called ""UFOs, JFK and Elvis""",Richard Belzer
"A type of musical pitch or baseball game you hear about, or a type of crime you wouldn't",Perfect
In 1904 Col. William Gorgas took charge of anti-disease efforts in the building of this,Panama Canal
"Tweezers, funny bone, wish bone, Adam's apple",Operation
"Game show panelist Carlisle gets cozy with comedian Jonathan, voice of a cartoon shrink, & becomes...",Kitty Katz
"Ethicists criticize the common maxim ""The end justifies"" these",The means
"Shiraz, produced in the Coonawarra region, is one of this country's most popular wines",Australia
"Approrpriately, Nathan Lane played Nathan Detroit in a 1992 revival of this musical","""Guys and Dolls"""
An alliterative '60s nickname for the Beatles,"""The Fab Four"""
Walter Matthau coached a ragtag Little League team with a girl pitcher in this 1976 film,The Bad News Bears
"This comedian who also hated bankers & policemen died in 1946 on Christmas, a holiday he despised",W.C. Fields
Schlegel was a romantic philosopher; this rhyming contemporary theorized about the dialectic,Hegel
Wine associated with the packaging seen here,Chianti
Toni Braxton & Andrea McArdle have each played Belle in this musical,"""Beauty and the Beast"""
Slang for a home run in baseball,Four-bagger
"Neil Simon wrote this ""Odd Couple"" role to accommodate Matthau's personality",Oscar Madison
"This director denied that he said, ""Actors are cattle""; ""What I said was actors should be treated like cattle""",Alfred Hitchcock
"John Rawls' influential ""A Theory of"" this equates it simply with fairness",Justice
4-letter adjective for the flavor produced by aging in the most commonly used wood,Oaky
"After years on the road, a man realizes he's a failure as a vendor, father & husband in this drama","""Death of A Salesman"""
A bed with a tall pole at each corner,Four poster
Matthau was grumpy next-door neighbor Mr. Wilson in this 1993 film,Dennis the Menace
In 1995 this cantankerous N.C. conservative became chairman of the Senate Foreign Relations Committee,Jesse Helms
"The moral type of this ""ism"" insists that each society be judged by its own standards",Relativism
"This is ""the word"" for a major French champagne house founded in 1827",Mumm
"George S. Kaufman co-wrote ""You Can't Take It With You"" & ""The Man Who Came to Dinner"" with this man",Moss Hart
They first show up in Revelation chapter 6,The Four Horsemen of the Apocalypse
"In a 1774 letter to Abigail he wrote, ""The business of the Congress is tedious beyond expression""",John Adams
