Question,Answer
"(Hi, I'm Brooke Burns.)  The Red Cross recommends everyone learn this; L.A. lifeguards have been using it since 1957",CPR (cardiopulmonary resuscitation)
The coat of arms of the Netherlands is a combination of those of the Dutch republic & this royal house,Orange
Antonio Banderas joins a long line of screen Zorros that began with this man in 1920,"Douglas Fairbanks, Sr."
"This heavenly being, son of the prophet Mormon, appeared to Joseph Smith in 1823",the angel Moroni
"A Hoplite was a soldier named for his hoplon, one of these that was round, heavy & made of wood & bronze",a shield
"If you know the correct procedure, you ""know"" this tool",the drill
"(Hi, I'm Michael Newman.)  If you can't swim well, or at all, don't rely on these; you may lose them in the water",life preservers (or floatation devices)
"On November 21, 1620 this ship rounded Cape Cod",the Mayflower
"New York Magazine called it ""Everyone's favorite orphan musical""",Annie
"""Happy families are all alike"" begins his ""Anna Karenina""",Leo Tolstoy
A storm of ammonia clouds billowing 150 miles high is seen on this planet,Saturn
"Don't tell mom this ""X-Files"" star was in ""Don't Tell Mom the Babysitter's Dead""",David Duchovny
Natasha Richardson sallied forth as Sally Bowles in the 1998 revival of this musical,Cabaret
"One review called his ""Steppenwolf"" ""the ultimate novel of intellect in despair""",Hermann Hesse
My heavens!  This comet caused a lot of excitement in March of 1997,Hale-Bopp
"The heartthrob in the 1953 film ""Titanic"" wasn't Leonardo DiCaprio but this actor seen here",Robert Wagner
"In 1992 Adam Arkin of ""Chicago Hope"" took over the role of Nathan Detroit in this musical revival",Guys and Dolls
"10 characters tell 10 stories each over 10 days in his ""Decameron""",Giovanni Boccacio
In the center of galaxy NGC-4261 is one of these powerful objects surrounded by a disk of dust,a black hole
Look for Jeff Goldblum as the Tricycle Man in this 1975 Robert Altman film set in Tennessee,Nashville
Vocation of Melville's Captain Ahab & crew,whaling
"(Hi, I'm Jason Alexander.)  In 1984 I played several roles in ""The Rink"", which starred Liza Minnelli & this Broadway ""spider woman""",Chita Rivera
"Langston Hughes translated this Spaniard's ""Gypsy Ballads"" of 1928 into English",Federico Garcia Lorca
"It's not a beer, it's the ring seen here",a corona
"His role as the comatose Murphy in ""Coma"" wasn't exactly his ""Magnum"" opus",Tom Selleck
"From the Middle English for ""coin with a star"", it's synonymous with British currency",sterling
"""Cats"" is based on this book with a much longer title",Old Possum's Book of Practical Cats
"""Les Chouans"" in 1829 was the first novel this ""La Comedie Humaine"" author published under his own name",Honore de Balzac
"From the Latin for ""mist"", it's the ethereal type of celestial object seen here",a nebula
"In 1969, in his pre-""Phantom"" days, he played Cornelius Hackl in the film version of ""Hello, Dolly!""",Michael Crawford
"Wines made from this German white grape are characterized by a spicy, fruity bouquet",Riesling
"Its museums include the Borgia Apartments, the Etruscan Museum & the Raphael Rooms",The Vatican
"Bogota, Bolivar & Boyaca are political divisions of this country",Colombia
"Before he directed Rene Russo in ""Ransom"", this ""Happy Days"" actor went to high school with her",Ron Howard
Bayer says in 1897 Felix Hoffmann first synthesized this pain reliever used in low doses today to prevent heart attacks,aspirin
Sounds like a collective name for a group of large cats,pride
"In the 19th century, the Van Camp family started getting fat off the combination of pork & these",beans
"It was the breakthrough word that Helen Keller first ""heard""",water
"(Jon of the Clue Crew indicates a map of the Western Mediterranean on the monitor.)  From Vatican City, the world's smallest independent country, travel about 280 miles northwest & you'll reach this second-smallest country at less than 1 square mile in size",Monaco
Aaaaaaaaaaaay!  Call him Dr. Fonz!  A big thumbs-up to this actor who got an honorary Ph.D. at Emerson,(Henry) Winkler
The tranquilizer diazepam was introduced in 1963 under this brand name,Valium
"Phonetically, it sounds like 2 letters of the alphabet",envy
Heard here are the strains of the U.S. Marines' Drum & this Corps,Bugle
This 4-letter weather phenomenon is a result of the uneven heating of the Earth's surface,wind
In 2005 Prince Bandar ended 22 years as this country's ambassador to the U.S.,Saudi Arabia
"On VH1 he was ""45...and Single""; it's probably best you don't call him Chachi if you meet him",Scott Baio
Tylenol is an American brand of this pain reliever that's known in England as paracetamol,acetaminophen
"Van Gogh's was ""for life"" according to Irving Stone",lust
Schweppes says this product is the perfect accompaniment to gin,tonic
"An epithalamium is a poem written for one of these occasions, like the one John Masefield wrote for Nov. 20, 1947",a wedding
"If I'm on the Hummingbird Highway headed for Belmopan, I'm in this Central American country",Belize
"Anson Williams is a cousin of the creator of the Heimlich maneuver & also played this ""Happy Days"" pal","""Potsie"" Weber"
This vaccine developed by Jonas Salk was tested on almost 2 million children from 1954 to 1955,the polio vaccine
"In the title of a John Osborne play, it's what you ""Look Back in""",Anger
"In words written for the ""Pomp and Circumstance"" march, Britain is the ""land of hope and"" this",glory
This important thoroughfare runs from Trinity Church to the East River,Wall Street
"Yerevan, the capital of this republic, lies about 35 miles from Mount Ararat",Armenia
"Rocker Suzi Quatro was hell-bent for this ""Happy Days"" recurring character",Leather Tuscadero
"""Rally with Sally (Field) for bone health"" & ask your doctor about this once-monthly medicine for osteoporosis",Boniva
"In the movies, Gordon Gekko said it was good",greed
"The decorative pattern seen here is called this ""-and-dart""",egg
In 1961 Newton Minnow described television as a vast this,wasteland
In 1935 Lincoln Ellsworth discovered the Eternity Range on this continent,Antarctica
"Brock is looking for diamonds but instead finds a picture of Rose, who is 102 years old; then--a flashback",Titanic
"W szczebrzeszynie, chrzaszcz brzmi w trzcinie, ""...a beetle buzzes in the reeds"", is a tongue twister in this language",Polish
Barack Obama,Illinois
"In ""Ana's Story"", this First Daughter tells of a young mother she met through UNICEF who's HIV positive",Jenna Bush
"""To cry"" these is to show insincere sorrow",crocodile tears
In 1798-99 George Bass & Matthew Flinders proved this current Australian state was an island by sailing around it,Tasmania
"Mike & Nick get captured, play Russian roulette; Saigon falls",The Deer Hunter
Mosul is a good place to hear the Northern Kurmanji dialect of this minority language of Iraq,Kurdish
Joe Lieberman,Connecticut
"""The Nine"" in a 2007 book by CNN senior legal analyst Jeffery Toobin refers to the 9 of these",Supreme Court justices
"To look guilty but smug is ""to look like"" this, an expression that mentions 2 pets",the cat that ate the canary
"This Italian explorer in the service of France may have ""narrowly"" visited the Maryland region in 1524",Verrazano
Philly detectve investigates Mississippi murder; he & local sheriff get their man,In the Heat of the Night
"In the 500s B.C., this replaced Hebrew as the Jews' language; part of the Book of Daniel is written in it",Aramaic
Tom Harkin,Iowa
"In this 1937 memoir, Isak Dinesen wrote about life & love on her coffee plantation in Kenya",Out of Africa
"This porcine phrase refers to something of undetermined value, as a purchase",a pig in a poke
In June 1741 this Dane sailed east from Russia; he later sighted Mount St. Elias on the Alaskan mainland,Bering
C.C. loans out his dwelling to his superiors for their trysts; falls for Fran,The Apartment
In the 1920s this language of Anatolia switched from the Arabic to the Latin alphabet,Turkish
Jim Webb,Virginia
"This Studs Terkel book is subtitled ""People Talk About What They Do All Day & How They Feel About What They Do""",Working
"(Sarah of the Clue Crew monkeys around at Helping Hands: Monkey Helpers for the Disabled in Boston.)  The animals learn to help by imitating; this idiom, ""MSMD"", describes their training","monkey see, monkey do"
In 1497 this Italian discovered Newfoundland for England; son Sebastian likely sailed with him,John Cabot
Con-man's mentor is murdered; Henry Gondorff helps to get revenge,The Sting
"Halloween has its origins in the festival of Samhain, which means ""summer's end"" in this language",Irish (or Celtic)
David Vitter,Louisiana
"This British historian's ""A Study of History"" was published in 12 volumes from 1934 to 1961",Arnold Toynbee
"On ""Cheers"", Norm said it was this kind of world & ""I'm wearing Milk-Bone underwear""",dog-eat-dog
"Coined in 1899, this word suggests that things like rivers & boundaries affect nations' foreign affairs",geopolitics
"In 1986, during the week before this, egg sales went up nearly 50% from weekly average",Easter
Elaine Joyce is matching up bachelors & bachelorettes as the new host of this C. Barris game,The Dating Game
"Good pancakes will not only sell like these, they are these",hotcakes
"Longfellow's Indian heroine whose name means ""laughing water""",Minnehaha
"An entire Astrodome baseball crowd of 45,000 could be seated in this 4-story Roman arena",Colosseum
Late 19th century cigar stores typically had one of these standing outside,wooden Indian
It wasn't until about 1890 that this pest invaded the U.S. & ruined cotton crops,boll weevil
"Host of Nova's annual ""Natural Science Test""",Art Fleming
"Polygamous potentates, place their pretty odalisques in these secluded hideaways",harems
"Margaret Mitchell originally called this character ""Pansy""",Scarlett O'Hara
"Built by the Romans in the 2nd cent., one of these still brings water to Segovia, Spain",aqueduct
It's said white owls costing 7¢ each in 1918 led VP Thomas Marshall to tell the U.S. Senate this,What this country needs is a good 5-cent cigar
