Question,Answer
Some believe this substance emanates from a medium during a seance,ectoplasm
In 1912 Harriet Monroe launched the magazine simply called this; it soon published T.S. Eliot & Ezra Pound,Poetry
"The air puff test, a measure of eye pressure, is used to diagnose this condition",glaucoma
It's a plane figure bounded by 3 straight lines that intersect at 3 vertices,a triangle
Wah wah wah! Burgess waddled into this TV villain part in 1966,the Penguin
"In this Remarque novel, Paul Baumer spends the night seeking forgiveness from a soldier he killed",All Quiet on the Western Front
This Pennsylvania-born quarterback is the NFL's only 3-time Super Bowl MVP,Joe Montana
"""E.T.: the Extra-Terrestrial"" was released, grossing more than $300 million that year",Ronald Reagan
"In arteries, it can cause arteriosclerosis; on the teeth, in can cause decay",plaque
"With a name meaning ""many angles"", these shapes may or may not be convex",polygon
"As Mickey, Burgess had some advice for this 1976 title guy: ""Women weaken legs!""",Rocky
"In this Dalton Trumbo novel, Johnny returns home from the war with his body shattered but his mind intact",Johnny Got His Gun
A chef at Delmonico's in New York named this dessert in honor of a big purchase the U.S. made from Russia,Baked Alaska
The 20th century began,William McKinley
A clever or witty remark,quip
(Jimmy of the Clue Crew presents the clue on the monitor.)  A pair of angles that  add together to make a straight line are called this type of angle,supplementary
There's the signpost up ahead; Burgess appeared in many episodes of this TV series & was its narrator in movie form,The Twilight Zone
Oskar the Dwarf revels in the destruction & insanity of Nazi Germany in this novel,The Tin Drum
The University of Iowa gave this future 2-time Pulitzer Prize-winning playwright a B.A. in 1938,Tennessee Williams
The U.S. merchant ship Mayaguez was seized by Cambodian forces; U.S. forces rescued the crew of 39,Gerald Ford
To multiply by 5,quintuple
"From the Greek for ""worthy"", this kind of statement is also called a postulate",an axiom
Burgess swigs some booze & calls it breakfast as Grandpa Gustafson in this 1993 Lemmon-Matthau film,Grumpy Old Men
"In this Ancient Greek play, women deny their husbands bedroom visitation rights until they stop fighting",Lysistrata
A museum in New Mexico is devoted to this artist famous for bleak landscapes & cow skulls,Georgia O'Keeffe
The Alien & Sedition Acts were adopted by Congress,John Adams
To excite the curiosity (perhaps by looking through a keyhole),pique
(Cheryl of the Clue Crew presents the clue on the monitor.) It's the property that expresses why the third equation follows from the first two,transitive
"In 1945's ""Story of G.I. Joe"", Burgess played this Pulitzer-winning war journalist who was killed by a sniper that year",Ernie Pyle
"This American humorist's ""War Prayer"", about the Spanish-American War, was published in 1923, after his death",Mark Twain
"Jessica Biel found a ""7th Heaven"" in California & found a Hell in the remake of this 1974 Tobe Hooper classic",The Texas Chainsaw Massacre
The Telstar Communications satellite relayed the first live TV pictures from the U.S. to Europe,John F. Kennedy
"The ship in ""Moby Dick"" that gets its name from an Indian tribe destroyed by the Puritans",Pequod
He's the only songwriter to have Broadway premieres in every decade from the '50s to the present; his first was in 1957,Stephen Sondheim
"Underwater--or 80% of its largest city anyway, in August 2005",Louisiana
2009: Austrian fashionista Bruno,Sacha Baron Cohen
"(Jimmy of the Clue Crew reports from a courtroom.)  The judge might not literally sit on one, but his predecessors did, as in the Shakespeare line, ""To pluck down justice from your awful"" this",the bench
A history of Denmark by Saxo Grammaticus was one source of this 5-act tragedy,Hamlet
"It's a soft rubber container with a stopper, filled with warmed liquid & used when you're ill",a hot water bottle
"This is ""under god"" in the Pledge of Allegiance",one nation
"Confused--in Nov. 2008 this state was unsure who got elected as its new senator, Mark Begich or Ted Stevens",Alaska
"2009:  Zed, who lives in ""year one""",Jack Black
"(Jimmy of the Clue Crew reports from a courtroom.)  To plead a case before the court, attorneys must literally do this 3-word phrase; many just out of law school struggle to do it",pass the bar
Bassanio gets some skin in the game & asks to borrow some money from his pal Antonio to woo a woman in this play,The Merchant of Venice
Fractional term for a bottle of liquor that holds 750 milliliters,a fifth
The three musketeers' motto,all for one and one for all
"On fire--on Oct. 8, 1871, 90,000 people in a major city were left homeless in this state",Illinois
2009:  Skynet fighter John Connor,Christian Bale
"(Jimmy of the Clue Crew reports from a courtroom.)  Rather than have the jurors choose this person, some states automatically appoint the juror who's in the seat I'm in",the foreman
"""You lie, in faith, for you are called plain Kate, and bonny Kate, and sometimes Kate the curst"" is spoken in this play",The Taming of the Shrew
"Perhaps from the Arabic for ""drinking cup"", it's used for serving wine in a restaurant",a carafe
"Proverbially, to double your efficiency is to kill 2 birds with this",one stone
"Frozen--specifically at Mt. Washington in this New England state, where it was around -47 degrees on Jan. 29, 1934",New Hampshire
2009:  Public enemy John Dillinger,Johnny Depp
"(Jimmy of the Clue Crew reports from a courtroom.)  The officer of the court is responsible for maintaining security, guarding juries &, in most courts, giving this 2-word order when the judge enters",all rise
"Menteith, Caithness & Angus are among the noblemen in this tragedy",Macbeth
This brand name is also a generic term for what technically are vacuum bottles that maintain temperature,Thermos
Slang for a slot machine in Vegas,a one-armed bandit
"Extremely windy, seen here is the April 11, 1965 double tornado in Elkhart in this state",Indiana
"2008:  Mary, ""The other Boleyn girl""",Scarlett Johansson
"(Jimmy of the Clue Crew reports from a courtroom.)  The court reporter who sits here must record up to 250 words per minute for CVR certification, the ""V"" standing for this exact adjective",verbatim
This title guy dies of a broken heart as he kneels over the body of his youngest daughter,King Lear
4-letter name for a small glass bottle used to hold medicine,a vial
4-word term meaning the garment is suitable for all body types,one size fits all
"Alfred Whitehead said that Europe's philosophical tradition ""consists of a series of footnotes to"" this Greek",Plato
"This ""Double Fantasy"" songwriter was said to be legally blind without his glasses",John Lennon
2009:  This Denver paper,The Rocky Mountain News
"At one time, he was first secretary of the Sverdlovsk Party Committee",Yeltsin
"Found in warm coastal waters, it's an explosion of fish-killing, toxin-secreting dinoflagellates",red tide
"Favorable regard, often high",esteem
Ralph Waldo Emerson once employed this thinker as a gardener & handyman,Thoreau
"Earl Scruggs, once a member of the Foggy Mountain Boys, gained fame playing this instrument",a banjo
2008:  This New Mexico city's Pulitzer-winning Tribune,Albuquerque
"In 1979, this leader had to flee his own country",the Shah
An erythrocyte,a red blood cell
"A steady flow, as ""of consciousness""",stream
"In the 19th century he attacked Denmark's Lutheran church, questioning its true Christianity",Kierkegaard
"""Walk On By"", made famous by Dionne Warwick, was written by Hal David & him",Burt Bacharach
2009:  This hyphenated Seattle paper (it survives online),the Post-Intelligencer
He was the longest serving prime minister of his country & is seen here in his trademark outfit,(Jawaharlal) Nehru
"This salad ingredient, capsicum annuum grossum, has been allowed to ripen on the vine",a red pepper
A topic or motif,theme
"The first years of the life of this 5th c. philosopher are mostly known from his autobiographical ""Confessions""",Saint Augustine
This jazz singer & pianist is Mrs. Elvis Costello,Diana Krall
2008:  This revived newspaper that once brightened up New York City,The Sun
This king of Saudi Arabia was assassinated by his nephew in 1975,King Faisal
"A small, dim star; Proxima Centauri is one",a red dwarf
"To use a coupon, or to make up for",redeem
"According to his ""razor""-sharp philosophy, a problem should be stated in its simplest & most basic terms",(William of) Occam
"Known as a jazz renaissance man, he screamed up the '80s charts with tunes like ""Rockit""",Herbie Hancock
2009:  This Conde Nast foodie magazine (Bon Appetit is staying around ...for now),Gourmet
This former law professor was prime minister of his country for parts of three decades,Pierre Elliott Trudeau
"Due to the Doppler effect, it's an increase in the wavelength of radiation emitted by a moving celestial body",red shift
This monetary unit was 1/100th of a French Franc,a centime
"When this animated TV show premiered, it was sponsored by One-A-Day vitamins & Winston cigarettes",The Flintstones
In the 1750s naval surgeon James Lind showed that this could be cured & prevented by eating citrus fruit,scurvy
