Question,Answer
Lausanne in this country is home to the International Olympic Committee & an Olympic museum,Switzerland
Dr. Evil's clone,Mini-Me
In 1991 this archbishop of Los Angeles was elevated to cardinal,Roger Mahony
"Set during Nero's reign, this film's title is a line uttered by Peter to Jesus & means ""Where are you going?""",Quo Vadis
"""In New Reality Show"", this fairy tale maiden ""Chooses Among Seven Stumpy Suitors!""",Snow White
The 2 opposing colors in the Wars of the Roses & in the Russian Civil War of 1918-1920,red & white
"If people are parading through Copacabana playing their cuicas, it's this 4-day period",Carnival
It's also called putt-putt,mini golf
"""The World's Greatest Gospel Singer"", she sang at President Kennedy's inauguration & Martin Luther King's funeral",Mahalia Jackson
In 1949 Victor Mature & Hedy Lamarr played this dysfunctional Biblical couple with a penchant for barber-ism,Samson and Delilah
"This trio ""Requires Dangerous Rescue After Risky Oceangoing Venture in Bathtub!""","The Butcher, The Baker, The Candlestick Maker"
"(Hi, I'm Charlie Garner of the NFL)  These are the Oakland Raiders' 2 team colors; they strike fear in opponents",silver & black
"The history of St. Thomas in this island group is exhibited at Fort Christian, named for Denmark's King Christian V",the Virgin Islands
"""Roots"" or ""The Thorn Birds""",a miniseries
This author died in New Hampshire in 1864 during a visit with old school chum Franklin Pierce,Nathaniel Hawthorne
Stewart Granger played Lot & Pier Angeli was his salty wife Ildith in the 1962 film about these 2 title cities,Sodom and Gomorrah
"This abusive puppet ""Arrested Again in Domestic Disturbance Case; Wife Judy Says, 'This Time It's Over!'""",Punch
"Among natural dyes, you can get this color from fustic, weld or turmeric",yellow
The buildings in this Bermudan capital are commonly painted in pastels & the roofs are made of coral,Hamilton
Abstract American art movement of the 1960s,Minimalist
"Washington Allston specialized in this type of painting; the work seen here is titled ""Moonlit"" one",Landscape
"Despite its name this carnivorous plant also eats caterpillars, spiders & crickets",Venus Flytrap
"Your real desktop may be covered with Post-It notes, while your computer desktop is covered with these images",icons
Egypt & Lebanon,Israel
Joan Crawford won an Oscar as this housewife-turned-waitress who went on to play James Bond,Mildred Pierce Brosnan
"He parodied Nirvana's ""Smells Like Teen Spirit"" by singing ""Smells Like Nirvana""","""Weird Al"" Yankovic"
"(Jimmy of the Clue Crew reports from Venice, Italy)  This poet talked about freedom at the Cafe Florian & later journeyed to help the Greeks fight for freedom",(Lord) Byron
"Literally meaning ""flower of the lily"", it was long a symbol of French royalty",Fleur-de-lis
The name of this company can also mean information acquired by spies,Intel
Nepal & Mongolia,China
"""Ali"" portrayer & handgun manufacturer who celebrated their 150th anniversary in 2002",Will Smith and Wesson
"(Sofia of the Clue Crew reports from Louisville, Kentucky)  This mobster loved to play cards at the Seelbach Hilton & even sent a mirror here from Chicago so he could watch his back",Al Capone
"This opera composer's art really took off with 1843's ""The Flying Dutchman""",Wagner
"""Morbid"" nickname for the Titan arum, the giant stinky flower seen here",the Corpse Flower
"A 1994 article in Wired magazine said privacy was ""Roadkill Along"" this",the Information Superhighway
France & Slovenia,Italy
Brutal Russian czar who's in the phase of toddlerhood marked by tantrums & contrary behavior,Ivan the Terrible Twos
"His mesmerizing Broadway debut as a junkie in the 1969 play ""Does a Tiger Wear a Necktie?"" won him a Tony Award",Al Pacino
He's the British author-illustrator whose work is seen here,William Blake
"Common in the Southwestern U.S., the Strawberry Hedgehog belongs to this family of plants",Cactus
The Epson Stylus C82 is this type of consumer product,inkjet printer
Venezuela & Argentina,Brazil
"A Russian goldsmith first made this prized enameled, jeweled McDonald's breakfast sandwich in 1973",Faberge Egg McMuffin
"This trumpeter teamed up with Ann-Margret on the album ""Beauty and the Beard""",Al Hirt
The film seen here is a romanticized biography of this Romantic man,Frederic Chopin
You don't have to go to New England to see this plant; lots of American homes have one,Boston Fern
"Faster than a modem connection, it's a method of transmitting data digitally over phone lines",ISDN
Libya & Morocco,Algeria
Andy Griffith gets his hair cut by this Mayberry character also known as Figaro in a Rossini opera,Floyd the Barber of Seville
"This singer must have been over the moon when he made ""Moonlighting"" a hit in 1987",Al Jarreau
This term was first used in an ice cream trade journal in 1937; it began to appear in the nuclear power industry in the '60s,meltdown
The dinosaur Tenontosaurus kept its balance with this feature that made up roughly half its 24' length,its tail
In 1540 a party led by Coronado became the first Europeans to see this Arizona natural wonder,the Grand Canyon
"1971: ""...and the Chocolate Factory""",Willy Wonka
Character who finally discovered breaking & entering suspect Goldilocks,Baby Bear
It's the military instrument heard here,a bugle
Yum!  It's the grinding part of a turkey's digestive tract,the gizzard
Specially engraved milestones were brought from England to mark this line surveyed in the 1760s,the Mason-Dixon Line
"When Captain Cook left England in July 1776, this future Bounty captain was master of his ship the Resolution",Captain William Bligh
"1994: ""...and Present Danger""",Clear
Family name of the 3 billy goats who turned the tables on a troll,Gruff
Classic versions of this timekeeper heard here come from southern Germany,a cuckoo clock
A promise of quality or of a particular outcome,a guarantee
"Hugo Wieslander, runner-up in the 1912 Olympic decathlon, refused the gold medal this man had to return",Jim Thorpe
In 1725 the Russian government employed Vitus Bering to discover whether these 2 continents were connected,Asia & North America
"1966: ""...and Mr. Chicken""",The Ghost
Louise Fitzhugh character who considers spying part of her young life,Harriet the Spy
"Also known as a rail, this type of racing car heard here does its thing in under 5 seconds",a drag racer
"In mythology, Jason sought it",the Golden Fleece
"Selim III, who held this Ottoman title from 1789 to 1807, reportedly shot an arrow 972 yards",sultan
In 1517 Francisco Fernandez de Cordoba became the first Spaniard to reach Mexico when he landed at this peninsula,the Yucatan Peninsula
"1993: ""...and Confused""",Dazed
"18th century writer Madame Villeneuve is credited with writing this classic ""tale as old as time""","""Beauty and the Beast"""
Many military & commercial boats are now equipped with this device,sonar
"Practicing typists know that ""Now is the time for all"" these ""to come to the aid of the party""",good men
"This ""Dr. Faustus"" playwright was a flamboyantly gay spy who was stabbed in the head in 1593",Christopher Marlowe
"In 1500 Bartolomeu Dias died in a storm off this cape, which he called the Cape of Storms",the Cape of Good Hope
"1975: ""...and the Lion""",The Wind
"The 1968 Newbery Medal went to ""From the Mixed-Up"" these ""of Mrs. Basil E. Frankweiler""",Files
"It's the native wind instrument heard here, mate",a didgeridoo
Arthur's purest knight,Sir Galahad
"Most of the river's 4,000-mile course is in this country",Brazil
"This song says, ""Potato, poh-tah-to, tomato, to-mah-to""","""Let's Call The Whole Thing Off"""
"Earl Butz, John Mitchell, Henry Kissinger",Richard Nixon
Supreme Court case in which Snoopy's owner sues to desegregate public schools in Kansas,Charlie Brown v. Board of Education
"Abraham Ribicoff, Dean Rusk, Robert McNamara",John F. Kennedy
"""Macho Man"" group that takes the publisher of Hustler magazine to court in a 1996 film",The Village People vs. Larry Flynt
"The name of the 15-foot, 500-pound pirarucu means ""red"" this, though it could mean ""big"" this",fish
This butterfly seen here is toxic to birds due to the milkweed plants eaten when it was a caterpillar:,a Monarch butterfly
"The B-17 was the Flying this, the B-29 the Super this, & the B-52 the Strato this",Fortress
"Salmon Chase, Edwin Stanton, William Seward",Abraham Lincoln
Controversial reproductive rights case involving a superstitious former Red Sox third baseman,Roe v. Wade Boggs
"13-letter term for the clearing of the Amazon basin, a source of environmental concern",deforestation
"Ira Gershwin was baffled by singers who clearly phrased ""It's"" in this song; the point was to omit ""it"" & slur the ""s""","""'S Wonderful"""
These chemicals used to attract mates are released from special wing scales,pheromones
"(Former College Championship contestant Margaret Bickers delivers the clue.)  It's the 7-letter word for materials carried aboard a plane that generate revenue, like passengers & cargo",payload
"Raymond Donovan, James Watt, Caspar Weinberger",Ronald Reagan
Film in which Seinfeld's wacky neighbor walks out on Dustin Hoffman & their son & later sues for custody,Cosmo Kramer vs. Kramer
"Adjective for the bore, or flow of water, that creates 15-foot waves in the river",tidal bore
"Title that precedes ""And you can get it -- if you try""","""Nice Work If You Can Get It"""
"From the Greek for ""gold"", it's the sometimes gold-colored case or cocoon that encases the pupa",chrysalis
The name of this maker of the $40 million G-V corporate jet sounds more like it sells boats,Gulfstream
"Joseph Califano Jr., Griffin Bell, Cyrus Vance",Jimmy Carter
Landmark 1803 Supreme Court decision establishing a Manhattan venue for the Knicks,Marbury v. Madison Square Garden
"On February 15, 1965 this country raised its new national flag for the first time on Parliament Hill",Canada
It was a Spanish possession until 1655,Jamaica
"On this school's home football weekends, the College Football Hall of Fame in South Bend stays open longer",Notre Dame
"Rhode Island's Matt ""The Knife"" escaped from a cop's pair of these in 5 seconds flat",handcuffs
"Of the major U.S. political parties, this one that started around 1830 has been around the longest",the Democratic Party
"It's simply Spanish for ""sauce""",salsa
A jury is made up of a group of these of yours,peers
"Officially, it's a kingdom",Jordan
"A museum & hall of fame for this sport in Huntington Beach, Calif. includes a shrine to Duke Kahanamoku",surfing
